"Latitud","Longitud","placas"
17.33,-101.14,"Cocos"
13.57,-92.94,"Caribe"
18.7947,-103.384,"Rivera"
32.4557,-115.181,"Pacífico"
16.5653,-95.165,"Cocos"
15.6148,-95.2655,"Cocos"
19.088,-104.317,"Rivera"
31.89,-114.86,"Pacífico"
17.4845,-94.5958,"Norteamérica"
14.88,-93.46,"Caribe"
17.0197,-95.3372,"Cocos"
18.057,-103.247,"Rivera"
19.6233,-103.944,"Rivera"
19.7905,-98.9335,"Norteamérica"
17.2868,-94.3723,"Norteamérica"
19.4377,-102.229,"Rivera"
18.3553,-101.177,"Rivera"
16.1032,-97.3263,"Cocos"
15.085,-94.312,"Caribe"
20.6365,-105.942,"Rivera"
32.98,-116.25,"Pacífico"
15.115,-94.2823,"Caribe"
13.7,-91.91,"Caribe"
16.5537,-98.4732,"Cocos"
18.1,-104.03,"Rivera"
30.9382,-115.308,"Pacífico"
17.3175,-94.7158,"Cocos"
21.82,-99.31,"Norteamérica"
19.379,-103.786,"Rivera"
16.5008,-98.5075,"Cocos"
17.448,-94.8557,"Norteamérica"
16.9132,-99.3512,"Cocos"
13.8422,-93.1532,"Caribe"
17.3895,-94.5895,"Norteamérica"
17.2995,-94.3697,"Norteamérica"
21.566,-101.084,"Norteamérica"
18.7362,-106.901,"Rivera"
18.6853,-101.162,"Rivera"
16.8905,-99.1415,"Cocos"
18.67,-95.98,"Norteamérica"
15.728,-93.4288,"Caribe"
16.2993,-98.174,"Cocos"
16.14,-98.39,"Cocos"
19.5907,-102.163,"Rivera"
15.98,-97.13,"Cocos"
17.5125,-94.7243,"Norteamérica"
19.2067,-104.149,"Rivera"
17.0958,-94.1063,"Caribe"
27.3373,-111.262,"Norteamérica"
16.3803,-98.0133,"Cocos"
15.0457,-93.5715,"Caribe"
18.1768,-94.6913,"Norteamérica"
18.1185,-103.282,"Rivera"
29.899,-113.731,"Norteamérica"
27.72,-111.76,"Pacífico"
21.2578,-104.146,"Norteamérica"
31.939,-114.867,"Pacífico"
15.2027,-94.426,"Caribe"
19.51,-104.4,"Rivera"
16.3182,-97.8658,"Cocos"
16.3438,-96.232,"Cocos"
24.5327,-108.023,"Norteamérica"
17.76,-94.5,"Norteamérica"
16.8197,-94.4703,"Cocos"
16.2788,-94.164,"Caribe"
19.3843,-104.093,"Rivera"
32.91,-115.67,"Pacífico"
18.22,-102.01,"Rivera"
19.3863,-104.087,"Rivera"
16.3078,-97.8595,"Cocos"
27.0673,-111.381,"Pacífico"
14.156,-92.1325,"Caribe"
32.2,-115.75,"Pacífico"
32.5,-115.34,"Pacífico"
18.98,-104.714,"Rivera"
16.6618,-94.9822,"Cocos"
19.3745,-99.1065,"Norteamérica"
17.9538,-105.637,"Rivera"
19.502,-102.179,"Rivera"
18.6817,-106.472,"Rivera"
30.9992,-110.229,"Norteamérica"
17.6242,-95.0683,"Norteamérica"
15.0253,-93.403,"Caribe"
14.6405,-92.708,"Caribe"
17.3687,-94.5772,"Norteamérica"
18.0512,-103.295,"Rivera"
16.0685,-95.2748,"Cocos"
15.432,-94.7792,"Cocos"
17.4548,-94.7837,"Norteamérica"
14.81,-94.45,"Caribe"
18.0218,-98.9145,"Norteamérica"
15.9915,-97.6562,"Cocos"
13.3818,-92.4798,"Caribe"
14.5612,-94.285,"Caribe"
14.9588,-94.2725,"Caribe"
20.16,-104.78,"Rivera"
19.4013,-102.215,"Rivera"
15.99,-97.46,"Cocos"
18.7792,-102.333,"Rivera"
14.719,-94.2278,"Caribe"
16.2178,-98.1478,"Cocos"
31.9,-114.83,"Pacífico"
25.0028,-99.0127,"Norteamérica"
19.7343,-98.8828,"Norteamérica"
15.4493,-94.8368,"Cocos"
14.7663,-94.2217,"Caribe"
15.57,-93.91,"Caribe"
18.81,-104.89,"Rivera"
16.8385,-94.5735,"Cocos"
32.4015,-115.064,"Pacífico"
31.0255,-115.926,"Pacífico"
14.1605,-93.3668,"Caribe"
18.13,-103.43,"Rivera"
32.74,-115.67,"Pacífico"
17.47,-94.73,"Norteamérica"
16.3255,-98.1325,"Cocos"
27.0163,-111.275,"Pacífico"
31.1978,-115.387,"Pacífico"
14.8378,-93.1712,"Caribe"
30.7735,-110.516,"Norteamérica"
30.0698,-114.201,"Pacífico"
18.7762,-98.9627,"Norteamérica"
31.5443,-114.31,"Pacífico"
31.4375,-114.247,"Norteamérica"
14.9038,-92.7647,"Caribe"
17.5038,-94.8078,"Norteamérica"
31.3697,-115.492,"Pacífico"
14.3312,-93.1785,"Caribe"
16.3575,-97.8482,"Cocos"
17.34,-94.03,"Norteamérica"
25.1,-109.55,"Norteamérica"
31.4743,-115.855,"Pacífico"
22.3757,-99.1648,"Norteamérica"
15.0008,-93.2373,"Caribe"
18.4277,-102.798,"Rivera"
14.0003,-93.266,"Caribe"
17.47,-100.95,"Cocos"
15.046,-94.767,"Cocos"
19.04,-104.62,"Rivera"
16.2595,-98.0893,"Cocos"
15.9362,-93.2748,"Caribe"
29.955,-113.664,"Norteamérica"
30.4275,-114.1,"Pacífico"
14.9428,-93.8728,"Caribe"
27.718,-105.737,"Norteamérica"
15.4658,-93.2467,"Caribe"
18.181,-98.1833,"Norteamérica"
24.55,-109.07,"Norteamérica"
16.3585,-100.084,"Cocos"
16.3658,-98.2813,"Cocos"
15.7023,-95.1268,"Cocos"
18.1602,-103.502,"Rivera"
17.7582,-94.4107,"Norteamérica"
17.29,-94.34,"Norteamérica"
14.2172,-92.3337,"Caribe"
31.4787,-115.504,"Pacífico"
15.0398,-92.835,"Caribe"
16.9277,-98.9365,"Cocos"
16.2857,-97.8367,"Cocos"
32.42,-115.18,"Pacífico"
14.8793,-93.554,"Caribe"
27.99,-111.94,"Pacífico"
16.2432,-98.0848,"Cocos"
17.07,-94.1,"Caribe"
17.8142,-95.46,"Norteamérica"
32.4793,-115.167,"Pacífico"
18.16,-103.09,"Rivera"
30.8087,-115.383,"Pacífico"
17.1862,-100.589,"Cocos"
15.2403,-94.4347,"Caribe"
15.84,-97.48,"Cocos"
17.7598,-94.5905,"Norteamérica"
15.6865,-93.667,"Caribe"
19.5767,-102.202,"Rivera"
19.46,-104.33,"Rivera"
19.1627,-103.743,"Rivera"
13.8637,-92.1613,"Caribe"
32.4135,-115.601,"Pacífico"
14.1058,-92.5983,"Caribe"
19.6,-103.09,"Rivera"
30.91,-115.58,"Pacífico"
31.5187,-114.297,"Pacífico"
15.78,-94.08,"Caribe"
15.0913,-93.4863,"Caribe"
16.176,-98.1205,"Cocos"
19.3173,-99.249,"Norteamérica"
32.5,-115.14,"Pacífico"
15.0122,-94.1258,"Caribe"
19.4643,-102.079,"Rivera"
19.07,-104.21,"Rivera"
31.1238,-115.154,"Pacífico"
17.2,-100.3,"Cocos"
16.6073,-100.419,"Cocos"
18.2,-103.4,"Rivera"
29.7203,-113.949,"Pacífico"
31.31,-116.07,"Pacífico"
16.4537,-94.3295,"Caribe"
31.3102,-109.11,"Norteamérica"
16.3517,-94.213,"Caribe"
19.1182,-104.503,"Rivera"
18.064,-103.3,"Rivera"
18.9465,-98.84,"Norteamérica"
18.06,-103.24,"Rivera"
17.4737,-94.5265,"Norteamérica"
15.9602,-96.87,"Cocos"
19.5213,-104.825,"Rivera"
15.9285,-94.0443,"Caribe"
30.7653,-114.099,"Pacífico"
19.22,-97.39,"Norteamérica"
18.1027,-98.6347,"Norteamérica"
17.642,-94.8775,"Norteamérica"
31.1513,-115.43,"Pacífico"
18.5392,-101.268,"Rivera"
32.05,-116.31,"Pacífico"
16.9272,-93.8787,"Caribe"
16.13,-94.0805,"Caribe"
16.71,-94.67,"Cocos"
32.46,-115.21,"Pacífico"
17.6805,-94.6462,"Norteamérica"
17.4405,-94.5245,"Norteamérica"
18.722,-105.049,"Rivera"
31.4485,-115.548,"Pacífico"
17.246,-93.399,"Caribe"
16.3683,-98.6912,"Cocos"
27.8602,-111.871,"Pacífico"
17.3815,-94.9623,"Norteamérica"
15.3903,-94.7295,"Cocos"
31.458,-115.633,"Pacífico"
32.246,-116.336,"Pacífico"
16.624,-96.2395,"Cocos"
17.2683,-94.407,"Norteamérica"
19.672,-105.446,"Rivera"
15.5753,-93.1862,"Caribe"
25.26,-99.9572,"Norteamérica"
15.3135,-93.1732,"Caribe"
31.3852,-115.547,"Pacífico"
14.7553,-93.247,"Caribe"
15.05,-97.15,"Cocos"
18.8023,-104.452,"Rivera"
14.6482,-92.1455,"Caribe"
16.0983,-97.505,"Cocos"
19.3535,-103.751,"Rivera"
17.1282,-99.466,"Cocos"
17.69,-95.66,"Norteamérica"
14.9752,-93.9783,"Caribe"
15.3867,-93.6243,"Caribe"
17.65,-103.33,"Rivera"
28.23,-114.69,"Pacífico"
17.7865,-95.198,"Norteamérica"
19.1178,-104.059,"Rivera"
31.8032,-114.974,"Pacífico"
15.0987,-93.5448,"Caribe"
19.04,-104.87,"Rivera"
14.6785,-93.7488,"Caribe"
25.0352,-109.533,"Norteamérica"
31.4717,-115.594,"Pacífico"
16.7528,-95.2457,"Cocos"
16.3047,-98.2917,"Cocos"
21.82,-99.44,"Norteamérica"
18.24,-97.25,"Norteamérica"
31.7258,-114.803,"Pacífico"
27.5127,-111.571,"Pacífico"
30.5838,-110.965,"Norteamérica"
15.4973,-93.5157,"Caribe"
19.2018,-104.11,"Rivera"
31.3573,-115.758,"Pacífico"
17.4395,-101.582,"Cocos"
16.7228,-94.9697,"Cocos"
19.3582,-104.053,"Rivera"
16.2182,-97.8982,"Cocos"
17.2827,-94.426,"Norteamérica"
31.144,-115.351,"Pacífico"
33,-115.57,"Pacífico"
24.207,-110.118,"Pacífico"
32.45,-115.24,"Pacífico"
31.0437,-115.689,"Pacífico"
16.6532,-96.4295,"Cocos"
15.0307,-94.3975,"Caribe"
30.6515,-110.754,"Norteamérica"
15.495,-95.0545,"Cocos"
17.3192,-99.8082,"Cocos"
16.889,-100.337,"Cocos"
14.4495,-92.7032,"Caribe"
32.0162,-116.995,"Pacífico"
17.3947,-94.4313,"Norteamérica"
18.112,-103.357,"Rivera"
16.2655,-93.9485,"Caribe"
23.7062,-108.479,"Norteamérica"
27.6762,-111.72,"Pacífico"
16.6233,-99.2795,"Cocos"
18.162,-103.543,"Rivera"
17.67,-101.67,"Cocos"
19.5292,-99.1597,"Norteamérica"
18.1238,-103.377,"Rivera"
19.6277,-105.355,"Rivera"
21.4,-106.12,"Norteamérica"
18.4303,-103.772,"Rivera"
14.9815,-94.367,"Caribe"
17.9232,-102.561,"Rivera"
17.8542,-94.1078,"Norteamérica"
18.21,-103.46,"Rivera"
18.113,-103.421,"Rivera"
15.6327,-95.0128,"Cocos"
16.033,-92.9063,"Caribe"
16.7348,-93.9378,"Caribe"
16.82,-94.25,"Caribe"
20.351,-98.9267,"Norteamérica"
32.4853,-115.191,"Pacífico"
20.2285,-104.038,"Rivera"
17.35,-94.55,"Norteamérica"
18.8855,-104.247,"Rivera"
19.1097,-96.3763,"Norteamérica"
14.8523,-93.2277,"Caribe"
15.2943,-93.1652,"Caribe"
15.5208,-95.7437,"Cocos"
30.8033,-114.07,"Norteamérica"
19.265,-103.943,"Rivera"
17.3825,-94.6313,"Norteamérica"
14.0443,-92.827,"Caribe"
14.317,-93.2342,"Caribe"
18.8802,-103.25,"Rivera"
18.17,-103.47,"Rivera"
19.2857,-102.252,"Rivera"
19.65,-96.63,"Norteamérica"
17.24,-105.15,"Rivera"
30.68,-115.13,"Pacífico"
19.6777,-96.7268,"Norteamérica"
17.4847,-95.1525,"Norteamérica"
14.9897,-94.3282,"Caribe"
16.8105,-93.8915,"Caribe"
15.7152,-95.2172,"Cocos"
19.515,-102.062,"Rivera"
17.51,-95.14,"Norteamérica"
31.87,-115.01,"Pacífico"
15.0877,-93.5485,"Caribe"
15.74,-94.55,"Cocos"
16.9148,-99.4735,"Cocos"
16.8372,-93.9168,"Caribe"
16.3103,-97.882,"Cocos"
15.7753,-95.6103,"Cocos"
17.7548,-94.3583,"Norteamérica"
28.9692,-110.79,"Norteamérica"
30.17,-113.77,"Norteamérica"
27.3845,-111.328,"Norteamérica"
16.0047,-97.5565,"Cocos"
14.04,-93.22,"Caribe"
15.6777,-93.7012,"Caribe"
16.7665,-99.9303,"Cocos"
31.1647,-113.895,"Norteamérica"
31.2073,-115.54,"Pacífico"
16.77,-94.17,"Caribe"
17.5642,-95.316,"Norteamérica"
29.92,-113.779,"Norteamérica"
15.36,-95.74,"Cocos"
15.8755,-97.1752,"Cocos"
19.4102,-102.182,"Rivera"
15.3242,-93.4902,"Caribe"
15.3463,-94.7297,"Cocos"
17.4647,-95.1115,"Norteamérica"
15.2997,-93.7575,"Caribe"
15.1067,-93.0673,"Caribe"
19.3603,-104.032,"Rivera"
17.4572,-94.6777,"Norteamérica"
16.2945,-98.006,"Cocos"
19.8963,-104.433,"Rivera"
27.72,-111.71,"Pacífico"
19.7205,-105.354,"Rivera"
32.97,-115.5,"Pacífico"
16.7833,-93.8355,"Caribe"
15.83,-92.47,"Caribe"
15.908,-97.297,"Cocos"
27.7665,-105.779,"Norteamérica"
32.9,-115.5,"Pacífico"
15.9582,-91.8178,"Caribe"
30.4162,-109.566,"Norteamérica"
17.5178,-94.9088,"Norteamérica"
16.3882,-98.5072,"Cocos"
32.9,-115.48,"Pacífico"
17.4358,-94.6447,"Norteamérica"
18.61,-102.24,"Rivera"
32.417,-114.92,"Norteamérica"
31.1213,-115.894,"Pacífico"
16.9577,-99.3917,"Cocos"
14.4153,-92.9508,"Caribe"
18.1565,-103.211,"Rivera"
19.131,-104.015,"Rivera"
27.3767,-112.547,"Pacífico"
14.1318,-92.3373,"Caribe"
17.0055,-100.028,"Cocos"
19.514,-102.167,"Rivera"
17.4807,-93.9822,"Norteamérica"
15.08,-93.08,"Caribe"
18.9807,-103.445,"Rivera"
29.6362,-113.968,"Pacífico"
18.9172,-98.6262,"Norteamérica"
18.5638,-97.3717,"Norteamérica"
18.07,-94.63,"Norteamérica"
16.5965,-98.4237,"Cocos"
16.7135,-95.0132,"Cocos"
32.95,-115.52,"Pacífico"
18.47,-103.36,"Rivera"
32.721,-116.323,"Pacífico"
16.2837,-98.089,"Cocos"
32.5203,-115.475,"Pacífico"
17.2723,-101.308,"Cocos"
19.686,-104.52,"Rivera"
19.2232,-104.099,"Rivera"
14.82,-94.71,"Cocos"
31.99,-116.29,"Pacífico"
19.35,-96.22,"Norteamérica"
19.2033,-104.848,"Rivera"
16.3242,-97.9987,"Cocos"
18.2488,-98.3888,"Norteamérica"
17.5197,-95.6428,"Norteamérica"
16.8113,-93.9682,"Caribe"
15.8608,-92.8392,"Caribe"
17.5545,-94.6582,"Norteamérica"
18.662,-98.404,"Norteamérica"
19.4033,-99.197,"Norteamérica"
19.189,-104.169,"Rivera"
31.5,-115.63,"Pacífico"
24.8813,-109.272,"Norteamérica"
17.934,-103.348,"Rivera"
19.5913,-102.167,"Rivera"
20.755,-103.51,"Rivera"
16.122,-98.278,"Cocos"
19.4378,-100.306,"Rivera"
31.3193,-115.211,"Pacífico"
19.1413,-104.76,"Rivera"
19.614,-102.179,"Rivera"
18.9192,-99.2262,"Norteamérica"
30.8223,-114.277,"Pacífico"
15.4503,-94.83,"Cocos"
17.0118,-93.8603,"Caribe"
16.252,-97.9027,"Cocos"
19.05,-105.54,"Rivera"
20.3073,-99.0763,"Norteamérica"
17.2355,-101.022,"Cocos"
31.8413,-116.141,"Pacífico"
17.4235,-94.0322,"Norteamérica"
17.43,-95.56,"Norteamérica"
14.777,-93.2585,"Caribe"
19.0042,-98.5947,"Norteamérica"
17.4278,-94.9003,"Norteamérica"
30.7137,-115.848,"Pacífico"
32.14,-115.08,"Pacífico"
32.1563,-115.023,"Pacífico"
18.6598,-104.31,"Rivera"
22.7872,-102.597,"Norteamérica"
13.7607,-92.1478,"Caribe"
32.5233,-115.179,"Pacífico"
27.4902,-104.787,"Norteamérica"
27.9132,-112.06,"Pacífico"
31.6263,-115.976,"Pacífico"
25.5152,-104.935,"Norteamérica"
15.8875,-97.2498,"Cocos"
31.4248,-115.321,"Pacífico"
15.7757,-93.455,"Caribe"
15.9013,-92.8587,"Caribe"
27.1138,-108.396,"Norteamérica"
32.16,-115.84,"Pacífico"
19.2,-99.4,"Norteamérica"
17.355,-94.6435,"Norteamérica"
23.5727,-109.769,"Pacífico"
19.0917,-103.982,"Rivera"
19.5208,-102.153,"Rivera"
31.58,-115.62,"Pacífico"
18.7555,-96.1998,"Norteamérica"
18.0638,-103.251,"Rivera"
17.99,-95.7,"Norteamérica"
15.7058,-95.149,"Cocos"
14.7708,-92.5262,"Caribe"
28.471,-113.134,"Pacífico"
17.013,-94.1493,"Caribe"
16.278,-98.1307,"Cocos"
16.1997,-95.4318,"Cocos"
32.1528,-115.118,"Pacífico"
16.26,-92.19,"Caribe"
15.9207,-94.333,"Caribe"
31.4615,-115.562,"Pacífico"
16.0598,-97.5302,"Cocos"
15.57,-93.47,"Caribe"
29.7497,-113.576,"Norteamérica"
20.3802,-98.9592,"Norteamérica"
31.04,-115.23,"Pacífico"
19.279,-104.37,"Rivera"
27.6683,-111.693,"Pacífico"
16.848,-93.9498,"Caribe"
15.26,-97.89,"Cocos"
14.0055,-91.3582,"Caribe"
18.089,-103.43,"Rivera"
19.0543,-102.775,"Rivera"
17.19,-101.2,"Cocos"
27.21,-111.63,"Pacífico"
19.4847,-102.147,"Rivera"
32.88,-115.51,"Pacífico"
15.74,-93.92,"Caribe"
31.5413,-115.559,"Pacífico"
14.6578,-92.532,"Caribe"
18.9953,-103.195,"Rivera"
16.1353,-99.1753,"Cocos"
17.17,-94.9,"Cocos"
14.1698,-93.4278,"Caribe"
19.54,-105.52,"Rivera"
32.39,-115.41,"Pacífico"
15.6,-93.73,"Caribe"
19.259,-104.112,"Rivera"
15.9118,-94.4768,"Caribe"
18.6575,-103.111,"Rivera"
31.362,-114.547,"Pacífico"
13.7073,-92.8772,"Caribe"
18.8,-97.69,"Norteamérica"
16.3072,-98.3078,"Cocos"
18.76,-100.99,"Rivera"
20.9,-99.35,"Norteamérica"
18.7507,-104.548,"Rivera"
31.8418,-114.702,"Pacífico"
18.6,-101.83,"Rivera"
16.25,-98.18,"Cocos"
16.995,-93.9807,"Caribe"
18.7,-106.756,"Rivera"
15.6338,-95.0515,"Cocos"
19.3652,-104.155,"Rivera"
27.1113,-111.406,"Pacífico"
32.53,-115.46,"Pacífico"
31.9,-117.01,"Pacífico"
32.61,-115.45,"Pacífico"
30.4612,-114.034,"Pacífico"
19.1965,-105.151,"Rivera"
25.231,-99.72,"Norteamérica"
15.5175,-92.6075,"Caribe"
15.0273,-94.0595,"Caribe"
24.2287,-108.968,"Pacífico"
18.39,-101.86,"Rivera"
16.931,-100.45,"Cocos"
15.199,-94.2985,"Caribe"
18.1637,-98.5753,"Norteamérica"
31.38,-115.5,"Pacífico"
31.14,-115.26,"Pacífico"
14.9545,-93.3885,"Caribe"
31.81,-115.85,"Pacífico"
18.8737,-99.2223,"Norteamérica"
18.35,-104.98,"Rivera"
20.3745,-99.0937,"Norteamérica"
21.6403,-99.3938,"Norteamérica"
15.2823,-93.05,"Caribe"
18.7945,-96.3363,"Norteamérica"
31.5762,-116,"Pacífico"
14.6367,-92.1788,"Caribe"
17.0572,-95.452,"Cocos"
19.39,-104.66,"Rivera"
15.8508,-95.6613,"Cocos"
31.0762,-115.436,"Pacífico"
29.93,-113.39,"Norteamérica"
15.8437,-92.6482,"Caribe"
21.5078,-106.448,"Norteamérica"
15.8907,-95.0388,"Cocos"
17.6972,-100.748,"Cocos"
14.7302,-93.7035,"Caribe"
24.73,-109.216,"Norteamérica"
14.2867,-93.2417,"Caribe"
13.4357,-92.3877,"Caribe"
29.7507,-113.809,"Pacífico"
17.1505,-94.9455,"Cocos"
15.1353,-92.9205,"Caribe"
28.8528,-110.952,"Norteamérica"
18.1312,-103.252,"Rivera"
32.33,-115.28,"Pacífico"
19.3687,-103.898,"Rivera"
27.1028,-108.392,"Norteamérica"
29.9912,-114.004,"Pacífico"
17.5435,-94.5227,"Norteamérica"
13.89,-94.18,"Caribe"
15.5968,-94.9735,"Cocos"
19.4498,-102.309,"Rivera"
15.1568,-94.6563,"Cocos"
32.42,-115.12,"Pacífico"
24.8698,-110.37,"Pacífico"
16.48,-100.21,"Cocos"
16.756,-94.688,"Cocos"
14.9493,-94.2812,"Caribe"
18.117,-103.541,"Rivera"
15.109,-94.4248,"Caribe"
29.8297,-113.722,"Norteamérica"
16.3165,-93.821,"Caribe"
14.7565,-93.7465,"Caribe"
18.265,-103.448,"Rivera"
19.3,-105.58,"Rivera"
31.5108,-115.551,"Pacífico"
14.1982,-92.7407,"Caribe"
19.53,-104.94,"Rivera"
30.24,-113.68,"Norteamérica"
20.37,-98.89,"Norteamérica"
28.01,-107.62,"Norteamérica"
15.1283,-92.6617,"Caribe"
32.18,-115.38,"Pacífico"
14.6083,-92.4923,"Caribe"
31.916,-115.841,"Pacífico"
18.85,-98.8,"Norteamérica"
17.6852,-102.195,"Rivera"
16.4777,-96.0212,"Cocos"
17.5672,-94.7813,"Norteamérica"
31.2835,-115.248,"Pacífico"
18.8222,-103.584,"Rivera"
15.54,-92.29,"Caribe"
19.4572,-105.329,"Rivera"
19.3128,-103.946,"Rivera"
31.3848,-116.761,"Pacífico"
15.0467,-93.5905,"Caribe"
16.1678,-97.5658,"Cocos"
17.2022,-95.2842,"Cocos"
19.4908,-102.156,"Rivera"
31.5982,-114.377,"Pacífico"
16.2653,-97.9982,"Cocos"
15.659,-93.823,"Caribe"
16.337,-98.1157,"Cocos"
16.6133,-99.404,"Cocos"
16.7183,-94.2597,"Caribe"
16.2332,-98.0515,"Cocos"
19.4347,-102.313,"Rivera"
30.3897,-109.532,"Norteamérica"
25.1847,-99.7282,"Norteamérica"
19.359,-104.428,"Rivera"
31.3808,-114.579,"Pacífico"
15.7235,-93.6918,"Caribe"
30.8728,-114.217,"Pacífico"
16.5893,-93.609,"Caribe"
15.15,-91.92,"Caribe"
21.09,-99.78,"Norteamérica"
18.7977,-104.25,"Rivera"
27.64,-111.68,"Pacífico"
16.775,-93.976,"Caribe"
19.509,-102.125,"Rivera"
15.3608,-94.1845,"Caribe"
18.16,-103.45,"Rivera"
15.0863,-94.4617,"Caribe"
14.5577,-92.65,"Caribe"
30.2873,-109.553,"Norteamérica"
16.2967,-98.1617,"Cocos"
31.5368,-116.039,"Pacífico"
19.377,-101.996,"Rivera"
15.9552,-96.537,"Cocos"
17.4983,-94.8683,"Norteamérica"
25.6155,-109.981,"Norteamérica"
32.85,-115.95,"Pacífico"
19.7488,-104.289,"Rivera"
26.9,-112.13,"Pacífico"
31.407,-114.125,"Norteamérica"
15.7058,-94.8037,"Cocos"
16.2702,-98.1402,"Cocos"
30.6365,-114.614,"Pacífico"
15.725,-93.6467,"Caribe"
29,-113,"Norteamérica"
19.4512,-102.273,"Rivera"
21.86,-104.95,"Norteamérica"
32.2763,-115.209,"Pacífico"
20.3793,-98.9592,"Norteamérica"
18.24,-102.97,"Rivera"
17.8558,-95.5193,"Norteamérica"
26.23,-110.824,"Pacífico"
16.2023,-97.8048,"Cocos"
14.8225,-92.4348,"Caribe"
19.4962,-102.155,"Rivera"
16.6242,-94.3348,"Cocos"
16.2607,-98.0537,"Cocos"
27.4827,-111.592,"Pacífico"
20.39,-98.9,"Norteamérica"
16.5073,-98.4835,"Cocos"
32.4452,-115.133,"Pacífico"
16.5362,-94.0468,"Caribe"
19.4517,-102.209,"Rivera"
27.4195,-111.424,"Norteamérica"
19.2737,-103.949,"Rivera"
17.4665,-94.7622,"Norteamérica"
30.1235,-113.726,"Norteamérica"
15.6867,-96.3067,"Cocos"
14.8645,-94.2097,"Caribe"
17.35,-101.21,"Cocos"
16.28,-97.9235,"Cocos"
32.2572,-115.297,"Pacífico"
16.0748,-95.2585,"Cocos"
17.674,-101.516,"Cocos"
15.76,-94.12,"Caribe"
27.9325,-111.996,"Pacífico"
18.4635,-106.043,"Rivera"
15.22,-92.96,"Caribe"
31.7905,-116.022,"Pacífico"
15.6542,-97.866,"Cocos"
17.2208,-96.6938,"Cocos"
17.39,-94.9,"Norteamérica"
17.6348,-104.117,"Rivera"
18.15,-103.41,"Rivera"
17.9342,-98.3033,"Norteamérica"
18.8845,-102.741,"Rivera"
19.6768,-102.17,"Rivera"
15.255,-94.6498,"Cocos"
32.5,-115.13,"Pacífico"
18.1473,-94.6622,"Norteamérica"
30.2437,-113.874,"Norteamérica"
30.6088,-114.056,"Pacífico"
17.2507,-94.3987,"Norteamérica"
31.3862,-115.802,"Pacífico"
27.5732,-111.609,"Pacífico"
19.1557,-104.893,"Rivera"
16.87,-100.19,"Cocos"
23.3678,-110.669,"Pacífico"
16.9848,-100.028,"Cocos"
30.0055,-113.709,"Norteamérica"
32.42,-115.18,"Pacífico"
15.108,-94.4178,"Caribe"
15.3158,-94.6523,"Cocos"
14.9223,-94.3685,"Caribe"
30.4578,-114.118,"Pacífico"
19.5033,-102.105,"Rivera"
27.1188,-108.366,"Norteamérica"
14.25,-92.18,"Caribe"
31.93,-115.74,"Pacífico"
19.31,-104.94,"Rivera"
14.351,-92.3638,"Caribe"
17.35,-94.26,"Norteamérica"
15.227,-93.0152,"Caribe"
19.17,-98.95,"Norteamérica"
14.9722,-93.3762,"Caribe"
19.4532,-104.021,"Rivera"
19.8525,-104.442,"Rivera"
29.9645,-113.604,"Norteamérica"
16.5205,-98.452,"Cocos"
17.522,-94.743,"Norteamérica"
15.1093,-94.5085,"Caribe"
31.3867,-115.481,"Pacífico"
16.2265,-97.9983,"Cocos"
19.5033,-102.154,"Rivera"
32.4762,-115.166,"Pacífico"
32.6947,-115.381,"Pacífico"
16.4035,-95.4213,"Cocos"
15.8335,-94.9868,"Cocos"
19.4502,-102.18,"Rivera"
16.9493,-99.8145,"Cocos"
30.62,-114.27,"Pacífico"
18.5922,-103.297,"Rivera"
14.033,-92.2643,"Caribe"
17.5723,-95.448,"Norteamérica"
31.49,-114.46,"Pacífico"
31.9015,-114.869,"Pacífico"
16.7303,-94.2807,"Caribe"
28.0023,-114.249,"Pacífico"
14.5708,-92.1377,"Caribe"
17.0543,-94.1075,"Caribe"
18.018,-94.4693,"Norteamérica"
14.22,-93.0303,"Caribe"
18.636,-103.966,"Rivera"
26.4243,-110.936,"Pacífico"
14.4015,-91.9282,"Caribe"
16.8258,-99.6757,"Cocos"
19.4423,-105.359,"Rivera"
15.23,-93.04,"Caribe"
14.9997,-93.4023,"Caribe"
15.97,-97.43,"Cocos"
20.2695,-99.049,"Norteamérica"
15.5262,-94.9765,"Cocos"
29.9037,-113.775,"Norteamérica"
19.3403,-104.085,"Rivera"
30.4735,-116.058,"Pacífico"
19.49,-104.1,"Rivera"
16.3928,-95.0727,"Cocos"
14.7087,-93.051,"Caribe"
16.52,-93.45,"Caribe"
27.5433,-111.595,"Pacífico"
19.1918,-109.019,"Pacífico"
18.3705,-103.298,"Rivera"
31.5123,-115.746,"Pacífico"
27.383,-112.033,"Pacífico"
19.703,-109.348,"Pacífico"
19.2,-105.04,"Rivera"
18.6457,-106.316,"Rivera"
18.2025,-94.6395,"Norteamérica"
15.58,-94.33,"Caribe"
17.5093,-94.5398,"Norteamérica"
18.2903,-95.7647,"Norteamérica"
18.9232,-104.467,"Rivera"
15.58,-104.16,"Rivera"
16.4527,-94.9658,"Cocos"
16.8368,-99.7563,"Cocos"
16.2517,-98.0025,"Cocos"
16.062,-95.5403,"Cocos"
16.6873,-93.8257,"Caribe"
30.3775,-114.364,"Pacífico"
19.43,-104.33,"Rivera"
14.66,-92.47,"Caribe"
17.4762,-94.726,"Norteamérica"
16.9285,-94.2305,"Caribe"
27.6113,-105.728,"Norteamérica"
14.735,-93.0798,"Caribe"
